"","BH1","BH2","BH3","Serum1","Serum2","Serum3"
"AENJPLPP_00143",14.6385321844074,9.63688090665283,12.2882569883859,3.19752836467079,1.9727093780419,1.07885102575728
"AENJPLPP_00144",5.16654077096733,6.42458727110189,5.37611243241881,30.3765194643725,41.4268969388798,32.3655307727183
"AENJPLPP_00145",1.72218025698911,4.81844045332642,3.07206424709646,38.3703403760494,29.5906406706284,15.1039143606019
"AENJPLPP_00146",1.72218025698911,0,2.30404818532235,3.19752836467079,2.95906406706284,2.15770205151455
"AENJPLPP_00147",0.861090128494554,1.60614681777547,4.6080963706447,3.19752836467079,7.89083751216758,10.7885102575728
"AENJPLPP_00148",0.861090128494554,0.803073408887736,0.768016061774116,0,0,0
"AENJPLPP_00149",12.0552617989238,10.4399543155406,11.5202409266117,11.1913492763478,11.8362562682514,8.63080820605822
"AENJPLPP_00150",6.88872102795643,8.03073408887736,6.91214455596705,7.99382091167697,5.91812813412569,7.55195718030094
"AENJPLPP_00151",2.58327038548366,4.01536704443868,3.84008030887058,27.1789910997017,29.5906406706284,31.286679746961
"AENJPLPP_00152",0,0,0,0,0,0
"AENJPLPP_00153",7.74981115645099,7.22766067998962,4.6080963706447,6.39505672934157,4.93177344510474,8.63080820605822
"AENJPLPP_00154",69.7483004080589,74.6858270265594,86.7858149804751,7.99382091167697,17.7543844023771,21.5770205151455
"AENJPLPP_00155",33.5825150112876,38.5475236266113,43.7769155211246,11.1913492763478,11.8362562682514,11.86736128333
"AENJPLPP_00156",169.634755313427,214.420600173025,209.668384864334,87.9320300284466,81.8674391887387,80.9138269317958
"AENJPLPP_00157",45.6377768102114,49.7905513510396,50.6890600770917,12.7901134586831,17.7543844023771,18.3404674378737
"AENJPLPP_00158",0,0.803073408887736,0.768016061774116,0,0.986354689020948,0
"AENJPLPP_00159",101.608635162357,82.7165611154368,102.146136215957,63.9505672934157,68.0584735424454,40.9963389787765
"AENJPLPP_00160",182.551107240845,213.617526764138,211.204416987882,102.320907669465,131.185173639786,118.6736128333
"AENJPLPP_00161",18.0828926983856,18.4706884044179,25.3445300385458,27.1789910997017,32.5497047376913,53.9425512878639
"AENJPLPP_00162",123.996978503216,122.870231559824,114.434393204343,111.913492763478,95.6764048350319,90.6234861636113
"AENJPLPP_00163",142.079871201601,116.445644288722,155.139244478371,35.1728120113787,52.2767985181102,55.0214023136211
"AENJPLPP_00164",49.0821373241896,54.608991804366,44.5449315828987,30.3765194643725,29.5906406706284,31.286679746961
"AENJPLPP_00165",16.3607124413965,18.4706884044179,23.8084979149976,20.7839343703601,33.5360594267122,25.8924246181747
"AENJPLPP_00166",39.6101459107495,49.7905513510396,61.4412849419293,78.3394449344343,82.8537938777596,75.5195718030094
"AENJPLPP_00167",10.3330815419347,15.258394768867,9.98420880306351,7.99382091167697,20.7134484694399,14.0250633348446
"AENJPLPP_00168",0.861090128494554,0.803073408887736,0,0,0.986354689020948,1.07885102575728
"AENJPLPP_00169",2.58327038548366,1.60614681777547,2.30404818532235,7.99382091167697,2.95906406706284,3.23655307727183
"AENJPLPP_00170",2.58327038548366,4.01536704443868,6.91214455596705,23.9814627350309,25.6452219145446,20.4981694893883
